filename,width,height,class,xmin,ymin,xmax,ymax
2018-11-20-15-16-09_mix.png,1280,960,bag1,819,258,1107,753
2018-11-20-15-16-09_mix.png,1280,960,bag1,271,42,787,321
2018-11-20-15-17-42_mix.png,1280,960,bag1,539,302,784,747
2018-11-20-15-17-42_mix.png,1280,960,bag1,807,270,1066,742
2018-11-20-15-18-33_mix.png,1280,960,bag1,541,271,784,744
2018-11-20-15-18-43_mix.png,1280,960,bag1,549,75,789,545
2018-11-20-15-18-43_mix.png,1280,960,bag1,270,59,547,458
2018-11-20-15-18-46_mix.png,1280,960,bag1,563,78,803,544
2018-11-20-15-18-46_mix.png,1280,960,bag1,282,60,560,470
2018-11-20-15-18-49_mix.png,1280,960,bag1,552,64,800,542
2018-11-20-15-18-49_mix.png,1280,960,bag1,270,52,556,473
2018-11-20-15-18-49_mix.png,1280,960,bag1,792,52,1083,466
2018-11-20-15-18-51_mix.png,1280,960,bag1,556,64,802,536
2018-11-20-15-18-51_mix.png,1280,960,bag1,262,45,552,462
2018-11-20-15-21-11_mix.png,1280,960,bag1,550,68,776,527
2018-11-20-15-21-11_mix.png,1280,960,bag1,257,37,550,473
2018-11-20-15-21-47_mix.png,1280,960,bag1,534,86,776,523
2018-11-20-15-21-50_mix.png,1280,960,bag1,549,86,786,522
2018-11-20-15-21-52_mix.png,1280,960,bag1,554,81,782,515
2018-11-20-15-21-55_mix.png,1280,960,bag1,550,74,797,522
2018-11-20-15-23-02_mix.png,1280,960,bag1,497,96,742,600
2018-11-20-15-23-02_mix.png,1280,960,bag1,752,91,1021,517
2018-11-20-15-23-05_mix.png,1280,960,bag1,507,91,757,597
2018-11-20-15-23-15_mix.png,1280,960,bag1,497,84,747,594
2018-11-20-15-23-46_mix.png,1280,960,bag1,502,79,756,534
2018-11-20-15-23-46_mix.png,1280,960,bag1,787,369,1052,764
2018-11-20-15-26-51_mix.png,1280,960,bag1,512,84,767,544
2018-11-20-15-26-51_mix.png,1280,960,bag1,802,374,1066,762
2018-11-20-15-26-54_mix.png,1280,960,bag1,510,81,765,547
2018-11-20-15-26-54_mix.png,1280,960,bag1,798,382,1077,774
2018-11-20-15-26-57_mix.png,1280,960,bag1,521,75,773,549
2018-11-20-15-26-57_mix.png,1280,960,bag1,805,379,1088,779
2018-11-20-15-27-28_mix.png,1280,960,bag1,505,38,788,545
2018-11-20-15-27-38_mix.png,1280,960,bag1,510,63,796,568
2018-11-20-15-28-14_mix.png,1280,960,bag1,645,62,1079,357
2018-11-20-15-28-14_mix.png,1280,960,bag1,234,64,646,355
2018-11-20-15-28-14_mix.png,1280,960,bag1,540,341,798,775
2018-11-20-15-28-14_mix.png,1280,960,bag1,799,368,1068,773
2018-11-20-15-28-14_mix.png,1280,960,bag1,250,338,535,779
2018-11-20-15-28-25_mix.png,1280,960,bag1,626,69,1075,357
2018-11-20-15-28-25_mix.png,1280,960,bag1,246,342,536,776
2018-11-20-15-28-25_mix.png,1280,960,bag1,791,384,1073,776
2018-11-20-15-28-28_mix.png,1280,960,bag1,642,68,1089,358
2018-11-20-15-28-28_mix.png,1280,960,bag1,255,334,547,776
2018-11-20-15-28-28_mix.png,1280,960,bag1,797,375,1087,775
2018-11-20-15-29-03_mix.png,1280,960,bag1,544,329,794,780
2018-11-20-15-29-03_mix.png,1280,960,bag1,240,333,538,779
2018-11-20-15-29-03_mix.png,1280,960,bag1,800,358,1070,775
2018-11-20-15-29-21_mix.png,1280,960,bag1,546,332,815,780
2018-11-20-15-29-21_mix.png,1280,960,bag1,245,94,517,501
2018-11-20-15-29-32_mix.png,1280,960,bag1,507,73,793,505
2018-11-20-15-29-32_mix.png,1280,960,bag1,230,76,510,506
2018-11-20-15-29-32_mix.png,1280,960,bag1,787,84,1060,495
2018-11-20-15-29-32_mix.png,1280,960,bag1,645,501,1065,779
2018-11-20-15-29-32_mix.png,1280,960,bag1,246,507,651,780
2018-11-20-15-29-51_mix.png,1280,960,bag1,509,81,799,515
2018-11-20-15-29-51_mix.png,1280,960,bag1,639,494,1063,785
2018-11-20-15-29-53_mix.png,1280,960,bag1,517,79,805,502
2018-11-20-15-29-53_mix.png,1280,960,bag1,810,86,1084,496
2018-11-20-15-29-53_mix.png,1280,960,bag1,652,506,1078,782
2018-11-20-15-30-04_mix.png,1280,960,bag1,503,80,788,501
2018-11-20-15-30-04_mix.png,1280,960,bag1,641,497,1061,787
2018-11-20-15-30-15_mix.png,1280,960,bag1,638,489,1058,781
2018-11-20-15-34-27_mix.png,1280,960,bag1,536,354,796,776
2018-11-20-15-34-27_mix.png,1280,960,bag1,792,363,1068,796
2018-11-20-15-35-05_mix.png,1280,960,bag1,652,91,1092,366
2018-11-20-15-35-05_mix.png,1280,960,bag1,235,121,512,520
2018-11-20-15-36-00_mix.png,1280,960,bag1,496,89,791,521
2018-11-20-15-36-00_mix.png,1280,960,bag1,220,106,505,522
2018-11-20-15-36-11_mix.png,1280,960,bag1,510,89,786,522
2018-11-20-15-36-11_mix.png,1280,960,bag1,224,110,497,518
2018-11-20-15-36-39_mix.png,1280,960,bag1,500,89,779,522
2018-11-20-15-36-50_mix.png,1280,960,bag1,512,350,782,779
2018-11-20-15-36-50_mix.png,1280,960,bag1,238,366,507,779
2018-11-20-15-37-20_mix.png,1280,960,bag1,634,101,1060,378
2018-11-20-15-37-20_mix.png,1280,960,bag1,236,116,639,412
2018-11-20-15-37-40_mix.png,1280,960,bag1,515,134,793,549
2018-11-20-15-37-40_mix.png,1280,960,bag1,244,131,518,547
2018-11-20-15-37-52_mix.png,1280,960,bag1,508,132,792,549
2018-11-20-15-38-04_mix.png,1280,960,bag1,514,129,788,552
2018-11-20-15-38-16_mix.png,1280,960,bag1,508,129,796,558
2018-11-20-15-38-24_mix.png,1280,960,bag1,526,136,812,557
2018-11-20-15-39-34_mix.png,1280,960,bag1,241,511,668,790
2018-11-20-15-56-49_mix.png,1280,960,bag1,592,558,1029,842
2018-11-20-15-57-04_mix.png,1280,960,bag1,565,545,1034,841
2018-11-20-15-57-16_mix.png,1280,960,bag1,573,550,1033,842
2018-11-20-15-57-28_mix.png,1280,960,bag1,582,553,1030,837
2018-11-20-15-57-31_mix.png,1280,960,bag1,612,549,1039,834
2018-11-20-15-57-33_mix.png,1280,960,bag1,597,552,1040,847
2018-11-20-15-57-46_mix.png,1280,960,bag1,245,563,696,855
2018-11-20-15-58-00_mix.png,1280,960,bag1,230,422,531,905
2018-11-20-15-58-22_mix.png,1280,960,bag1,267,148,745,464
2018-11-20-15-58-22_mix.png,1280,960,bag1,752,401,1051,845
2018-11-20-15-58-45_mix.png,1280,960,bag1,440,395,757,860
2018-11-20-15-59-50_mix.png,1280,960,bag1,607,543,1097,834
2018-11-20-16-00-11_mix.png,1280,960,bag1,219,574,699,881
2018-11-20-16-00-30_mix.png,1280,960,bag1,489,120,802,608
2018-11-20-16-00-42_mix.png,1280,960,bag1,489,116,805,610
2018-11-20-16-00-54_mix.png,1280,960,bag1,494,405,802,902
2018-11-20-16-00-54_mix.png,1280,960,bag1,803,386,1131,880
2018-11-20-16-00-54_mix.png,1280,960,bag1,176,408,493,906
2018-11-20-16-01-16_mix.png,1280,960,bag1,483,401,833,895
2018-11-20-16-01-28_mix.png,1280,960,bag1,572,99,1091,457
2018-11-20-16-01-40_mix.png,1280,960,bag1,157,102,708,439
2018-11-20-16-03-21_mix.png,1280,960,bag1,761,171,1004,555
2018-11-20-16-03-21_mix.png,1280,960,bag1,535,170,760,555
2018-11-20-16-03-33_mix.png,1280,960,bag1,756,168,1002,554
2018-11-20-16-03-33_mix.png,1280,960,bag1,529,169,761,559
2018-11-20-16-03-45_mix.png,1280,960,bag1,509,110,805,578
2018-11-20-16-03-48_mix.png,1280,960,bag1,515,111,812,579
2018-11-20-16-05-16_mix.png,1280,960,bag1,628,527,1071,805
2018-11-20-16-05-28_mix.png,1280,960,bag1,245,522,691,811
2018-11-20-16-05-28_mix.png,1280,960,bag1,778,352,1046,781
2018-11-20-16-05-40_mix.png,1280,960,bag1,786,342,1082,801
2018-11-20-16-05-52_mix.png,1280,960,bag1,500,359,818,823
2018-11-20-16-05-55_mix.png,1280,960,bag1,518,364,830,823
2018-11-20-16-06-06_mix.png,1280,960,bag1,228,385,538,842
2018-11-20-16-06-06_mix.png,1280,960,bag1,575,94,1061,417
2018-11-20-16-06-27_mix.png,1280,960,bag1,758,120,1046,576
2018-11-20-16-06-27_mix.png,1280,960,bag1,230,100,718,410
2018-11-20-16-06-39_mix.png,1280,960,bag1,775,89,1091,589
2018-11-20-16-07-06_mix.png,1280,960,bag1,623,522,1088,831
2018-11-20-16-07-27_mix.png,1280,960,bag1,624,532,1083,829
2018-11-20-16-07-40_mix.png,1280,960,bag1,228,559,710,859
2018-11-20-16-07-52_mix.png,1280,960,bag1,462,329,805,843
2018-11-20-16-08-13_mix.png,1280,960,bag1,768,349,1093,836
2018-11-20-16-08-26_mix.png,1280,960,bag1,586,79,1099,407
2018-11-20-16-08-38_mix.png,1280,960,bag1,200,71,730,408
2018-11-20-16-44-07_mix.png,1280,960,bag1,514,347,768,745
2018-11-20-16-44-10_mix.png,1280,960,bag1,529,348,781,744
2018-11-20-16-44-12_mix.png,1280,960,bag1,528,347,789,757
2018-11-20-16-44-20_mix.png,1280,960,bag1,524,345,788,752
2018-11-20-16-44-38_mix.png,1280,960,bag1,519,343,782,760
2018-11-20-16-44-46_mix.png,1280,960,bag1,514,344,778,764
2018-11-20-16-44-58_mix.png,1280,960,bag1,514,339,776,747
2018-11-20-16-45-10_mix.png,1280,960,bag1,291,149,694,407
2018-11-20-16-45-12_mix.png,1280,960,bag1,305,144,700,406
2018-11-20-16-45-25_mix.png,1280,960,bag1,609,145,1003,408
2018-11-20-16-45-37_mix.png,1280,960,bag1,542,155,798,543
2018-11-20-16-45-49_mix.png,1280,960,bag1,534,152,802,542
2018-11-20-16-45-49_mix.png,1280,960,bag1,293,149,536,554
2018-11-20-16-45-52_mix.png,1280,960,bag1,555,149,812,547
2018-11-20-16-45-52_mix.png,1280,960,bag1,296,148,549,554
2018-11-20-16-46-09_mix.png,1280,960,bag1,530,150,804,542
2018-11-20-16-46-21_mix.png,1280,960,bag1,738,150,998,554
2018-11-20-16-46-24_mix.png,1280,960,bag1,756,158,1006,571
2018-11-20-16-46-26_mix.png,1280,960,bag1,754,146,1014,568
2018-11-20-16-47-50_mix.png,1280,960,bag1,747,153,997,561
2018-11-20-16-48-03_mix.png,1280,960,bag1,514,359,752,737
2018-11-20-16-48-15_mix.png,1280,960,bag1,311,382,553,764
2018-11-20-16-48-15_mix.png,1280,960,bag1,747,358,986,751
2018-11-20-16-48-29_mix.png,1280,960,bag1,293,154,698,411
2018-11-20-16-48-29_mix.png,1280,960,bag1,744,357,986,749
2018-11-20-16-48-41_mix.png,1280,960,bag1,740,357,988,757
2018-11-20-16-48-54_mix.png,1280,960,bag1,744,355,990,756
2018-11-20-16-49-02_mix.png,1280,960,bag1,761,356,996,756
2018-11-20-16-49-09_mix.png,1280,960,bag1,747,358,1003,753
2018-11-20-16-49-22_mix.png,1280,960,bag1,757,175,980,545
2018-11-20-16-49-22_mix.png,1280,960,bag1,537,172,757,535
2018-11-20-16-49-36_mix.png,1280,960,bag1,518,160,760,540
2018-11-20-16-49-49_mix.png,1280,960,bag1,522,160,756,534
2018-11-20-16-50-02_mix.png,1280,960,bag1,523,167,754,540
2018-11-20-16-50-15_mix.png,1280,960,bag1,515,160,756,533
2018-11-20-16-50-23_mix.png,1280,960,bag1,529,163,765,539
2018-11-20-16-50-30_mix.png,1280,960,bag1,529,156,769,540
2018-11-20-16-50-38_mix.png,1280,960,bag1,520,147,768,543
2018-11-20-16-51-03_mix.png,1280,960,bag1,288,149,555,558
2018-11-20-16-51-16_mix.png,1280,960,bag1,534,358,772,747
2018-11-20-16-51-16_mix.png,1280,960,bag1,306,369,538,743
2018-11-20-16-51-29_mix.png,1280,960,bag1,534,355,777,753
2018-11-20-16-51-37_mix.png,1280,960,bag1,547,359,785,760
2018-11-20-16-51-44_mix.png,1280,960,bag1,545,355,787,762
2018-11-20-16-51-57_mix.png,1280,960,bag1,296,164,688,426
2018-11-20-16-51-57_mix.png,1280,960,bag1,743,367,981,749
2018-11-20-16-52-05_mix.png,1280,960,bag1,308,167,699,428
2018-11-20-16-52-05_mix.png,1280,960,bag1,748,371,996,749
2018-11-20-16-52-12_mix.png,1280,960,bag1,301,160,698,422
2018-11-20-16-52-12_mix.png,1280,960,bag1,754,371,996,751
2018-11-20-16-52-19_mix.png,1280,960,bag1,290,156,699,433
2018-11-20-16-52-19_mix.png,1280,960,bag1,756,362,1004,760
2018-11-20-16-53-05_mix.png,1280,960,bag1,297,174,692,445
2018-11-20-16-53-05_mix.png,1280,960,bag1,748,367,996,762
2018-11-20-16-53-18_mix.png,1280,960,bag1,748,371,983,748
2018-11-20-16-53-31_mix.png,1280,960,bag1,744,370,983,749
2018-11-20-16-53-38_mix.png,1280,960,bag1,748,372,997,742
2018-11-20-16-53-46_mix.png,1280,960,bag1,756,370,1000,753
2018-11-20-16-53-55_mix.png,1280,960,bag1,751,372,1007,751
2018-11-20-16-54-30_mix.png,1280,960,bag1,480,345,734,733
2018-11-20-16-57-06_mix.png,1280,960,bag1,467,111,748,547
2018-11-20-16-57-06_mix.png,1280,960,bag1,749,102,1022,531
2018-11-20-16-57-51_mix.png,1280,960,bag1,464,112,751,549
2018-11-20-16-58-13_mix.png,1280,960,bag1,224,381,479,785
2018-11-20-16-58-13_mix.png,1280,960,bag1,603,510,1026,799
2018-11-20-16-58-26_mix.png,1280,960,bag1,207,375,470,802
2018-11-20-16-58-40_mix.png,1280,960,bag1,200,117,620,417
2018-11-20-16-58-53_mix.png,1280,960,bag1,500,359,782,796
2018-11-20-16-58-53_mix.png,1280,960,bag1,231,118,499,544
2018-11-20-16-59-05_mix.png,1280,960,bag1,596,95,1036,378
2018-11-20-16-59-05_mix.png,1280,960,bag1,229,118,499,534
2018-11-20-16-59-05_mix.png,1280,960,bag1,735,373,1026,799
2018-11-20-16-59-05_mix.png,1280,960,bag1,228,537,644,774
2018-11-20-16-59-18_mix.png,1280,960,bag1,589,96,1030,380
2018-11-20-16-59-18_mix.png,1280,960,bag1,225,118,499,537
2018-11-20-16-59-18_mix.png,1280,960,bag1,229,538,649,785
2018-11-20-16-59-21_mix.png,1280,960,bag1,604,91,1045,378
2018-11-20-16-59-21_mix.png,1280,960,bag1,236,110,510,541
2018-11-20-16-59-21_mix.png,1280,960,bag1,242,537,658,780
2018-11-20-16-59-33_mix.png,1280,960,bag1,217,96,492,541
2018-11-20-16-59-33_mix.png,1280,960,bag1,499,105,763,541
2018-11-20-16-59-33_mix.png,1280,960,bag1,765,94,1019,531
2018-11-20-16-59-33_mix.png,1280,960,bag1,209,545,642,791
2018-11-20-16-59-46_mix.png,1280,960,bag1,476,102,761,539
2018-11-20-16-59-59_mix.png,1280,960,bag1,217,516,641,791
2018-11-20-16-59-59_mix.png,1280,960,bag1,751,90,1018,522
2018-11-20-17-00-21_mix.png,1280,960,bag1,596,511,1030,810
2018-11-20-17-00-21_mix.png,1280,960,bag1,235,355,510,775
2018-11-20-17-00-34_mix.png,1280,960,bag1,219,349,502,792
2018-11-20-17-00-47_mix.png,1280,960,bag1,176,102,584,387
2018-11-20-17-01-00_mix.png,1280,960,bag1,528,364,818,810
2018-11-20-17-01-00_mix.png,1280,960,bag1,234,126,502,548
2018-11-20-17-01-13_mix.png,1280,960,bag1,230,126,497,548
2018-11-20-17-01-13_mix.png,1280,960,bag1,533,360,820,810
2018-11-20-17-01-26_mix.png,1280,960,bag1,230,116,498,554
2018-11-20-17-01-26_mix.png,1280,960,bag1,739,366,1031,799
2018-11-20-17-01-39_mix.png,1280,960,bag1,215,113,493,549
2018-11-20-17-01-39_mix.png,1280,960,bag1,507,118,805,554
2018-11-20-17-01-53_mix.png,1280,960,bag1,505,117,809,552
2018-11-20-17-02-05_mix.png,1280,960,bag1,747,101,1029,531
2018-11-20-17-02-05_mix.png,1280,960,bag1,221,515,667,796
2018-11-20-17-02-19_mix.png,1280,960,bag1,219,520,663,797
2018-11-20-17-02-48_mix.png,1280,960,bag1,591,526,1023,792
2018-11-20-17-02-48_mix.png,1280,960,bag1,245,365,503,785
2018-11-20-17-03-02_mix.png,1280,960,bag1,226,354,509,799
2018-11-20-17-03-15_mix.png,1280,960,bag1,205,129,625,420
2018-11-20-17-03-28_mix.png,1280,960,bag1,199,129,623,413
2018-11-20-17-03-28_mix.png,1280,960,bag1,752,365,1028,792
2018-11-20-17-03-41_mix.png,1280,960,bag1,250,139,515,563
2018-11-20-17-03-41_mix.png,1280,960,bag1,758,369,1028,792
2018-11-20-17-03-44_mix.png,1280,960,bag1,267,136,530,568
2018-11-20-17-03-44_mix.png,1280,960,bag1,761,364,1040,794
2018-11-20-17-03-58_mix.png,1280,960,bag1,249,132,517,568
2018-11-20-17-03-58_mix.png,1280,960,bag1,591,123,1024,399
2018-11-20-17-04-11_mix.png,1280,960,bag1,231,133,508,566
2018-11-20-17-04-11_mix.png,1280,960,bag1,729,96,1019,544
2018-11-20-17-04-25_mix.png,1280,960,bag1,245,524,682,801
2018-11-20-17-04-25_mix.png,1280,960,bag1,730,99,1013,537
2018-11-20-17-04-38_mix.png,1280,960,bag1,450,117,729,542
2018-11-20-17-04-38_mix.png,1280,960,bag1,738,99,1013,542
2018-11-20-17-04-51_mix.png,1280,960,bag1,721,94,1012,532
2018-11-20-17-04-51_mix.png,1280,960,bag1,257,362,526,770
2018-11-20-17-05-05_mix.png,1280,960,bag1,263,365,528,771
2018-11-20-17-05-05_mix.png,1280,960,bag1,586,508,1018,799
2018-11-20-17-05-19_mix.png,1280,960,bag1,247,360,514,780
2018-11-20-17-05-33_mix.png,1280,960,bag1,510,358,779,776
2018-11-20-17-05-46_mix.png,1280,960,bag1,750,347,1025,779
2018-11-20-17-05-46_mix.png,1280,960,bag1,233,124,668,412
2018-11-20-17-06-10_mix.png,1280,960,bag1,582,121,1020,406
2018-11-20-18-01-59_mix.png,1280,960,bag1,150,534,698,853
2018-11-20-18-02-22_mix.png,1280,960,bag1,507,578,1041,894
2018-11-20-18-02-25_mix.png,1280,960,bag1,520,579,1054,897
2018-11-20-18-02-39_mix.png,1280,960,bag1,517,580,1040,899
2018-11-20-18-03-07_mix.png,1280,960,bag1,731,380,1035,875
2018-11-20-18-03-21_mix.png,1280,960,bag1,519,59,1054,411
2018-11-20-18-03-24_mix.png,1280,960,bag1,529,85,1065,402
2018-11-20-18-03-38_mix.png,1280,960,bag1,509,65,1054,400
2018-11-20-18-03-41_mix.png,1280,960,bag1,521,64,1063,392
2018-11-20-18-03-41_mix.png,1280,960,bag1,199,322,481,854
2018-11-20-18-03-43_mix.png,1280,960,bag1,187,323,492,843
2018-11-20-18-03-43_mix.png,1280,960,bag1,528,73,1076,403
2018-11-20-18-03-57_mix.png,1280,960,bag1,184,312,476,827
2018-11-20-18-03-57_mix.png,1280,960,bag1,741,117,1034,611
2018-11-20-18-05-14_mix.png,1280,960,bag1,178,308,476,838
2018-11-20-18-05-14_mix.png,1280,960,bag1,749,113,1025,622
2018-11-20-18-05-32_mix.png,1280,960,bag1,755,105,1046,632
2018-11-20-18-06-27_mix.png,1280,960,bag1,491,566,1010,847
2018-11-20-18-06-27_mix.png,1280,960,bag1,466,75,752,559
2018-11-20-18-06-45_mix.png,1280,960,bag1,489,549,1008,848
2018-11-20-18-06-53_mix.png,1280,960,bag1,509,558,1029,848
2018-11-20-18-07-36_mix.png,1280,960,bag1,193,522,689,842
2018-11-20-18-07-36_mix.png,1280,960,bag1,750,339,1002,829
2018-11-20-18-07-51_mix.png,1280,960,bag1,747,334,1021,849
2018-11-20-18-08-06_mix.png,1280,960,bag1,556,96,1056,400
2018-11-20-18-46-51_mix.png,1280,960,bag1,258,505,724,757
2018-11-20-18-46-58_mix.png,1280,960,bag1,266,501,734,744
2018-11-20-18-47-06_mix.png,1280,960,bag1,268,503,734,750
2018-11-20-18-47-26_mix.png,1280,960,bag1,483,310,752,795
2018-11-20-18-47-54_mix.png,1280,960,bag1,475,303,751,786
2018-11-20-18-48-58_mix.png,1280,960,bag1,556,122,1055,411
2018-11-20-18-49-11_mix.png,1280,960,bag1,234,108,754,396
2018-11-20-18-52-55_mix.png,1280,960,bag1,142,396,410,912
2018-11-20-18-53-06_mix.png,1280,960,bag1,134,391,405,915
2018-11-20-18-53-06_mix.png,1280,960,bag1,417,379,704,903
2018-11-20-18-53-09_mix.png,1280,960,bag1,155,390,423,918
2018-11-20-18-53-09_mix.png,1280,960,bag1,415,373,717,901
2018-11-20-18-53-21_mix.png,1280,960,bag1,136,385,402,912
2018-11-20-18-53-21_mix.png,1280,960,bag1,408,373,703,901
2018-11-20-18-53-33_mix.png,1280,960,bag1,141,382,407,918
2018-11-20-18-53-33_mix.png,1280,960,bag1,404,374,704,908
2018-11-20-18-53-33_mix.png,1280,960,bag1,719,112,1014,605
2018-11-20-18-53-52_mix.png,1280,960,bag1,138,141,430,638
2018-11-20-18-53-52_mix.png,1280,960,bag1,719,95,1031,615
2018-11-20-18-54-04_mix.png,1280,960,bag1,145,145,425,644
2018-11-20-18-54-16_mix.png,1280,960,bag1,142,141,428,644
2018-11-20-18-54-28_mix.png,1280,960,bag1,139,618,657,908
2018-11-20-18-58-33_mix.png,1280,960,bag1,491,579,1025,878
2018-11-20-18-58-33_mix.png,1280,960,bag1,199,396,483,882
2018-11-20-18-58-35_mix.png,1280,960,bag1,492,580,1039,876
2018-11-20-18-58-35_mix.png,1280,960,bag1,213,391,481,881
2018-11-20-18-58-48_mix.png,1280,960,bag1,186,391,467,889
2018-11-20-19-00-02_mix.png,1280,960,bag1,182,389,465,902
2018-11-20-19-00-40_mix.png,1280,960,bag1,176,385,466,900
2018-11-20-19-00-40_mix.png,1280,960,bag1,471,376,755,910
2018-11-20-19-00-52_mix.png,1280,960,bag1,176,378,463,903
2018-11-20-19-00-52_mix.png,1280,960,bag1,463,373,760,907
2018-11-20-19-00-59_mix.png,1280,960,bag1,186,381,477,900
2018-11-20-19-00-59_mix.png,1280,960,bag1,481,375,771,913
2018-11-20-19-01-12_mix.png,1280,960,bag1,461,375,760,912
2018-11-20-19-01-24_mix.png,1280,960,bag1,181,120,471,622
2018-11-20-19-01-24_mix.png,1280,960,bag1,471,97,762,607
2018-11-20-19-01-24_mix.png,1280,960,bag1,766,89,1044,610
2018-11-20-19-01-36_mix.png,1280,960,bag1,470,90,763,602
2018-11-20-19-01-57_mix.png,1280,960,bag1,202,584,710,853
2018-11-20-19-02-10_mix.png,1280,960,bag1,213,348,494,848
2018-11-20-19-02-10_mix.png,1280,960,bag1,498,542,1035,848
2018-11-20-19-02-23_mix.png,1280,960,bag1,198,342,486,860
2018-11-20-19-02-45_mix.png,1280,960,bag1,188,122,689,407
2018-11-20-19-03-09_mix.png,1280,960,bag1,552,107,1051,390
2018-11-20-19-03-16_mix.png,1280,960,bag1,556,100,1060,385
2018-11-20-19-03-19_mix.png,1280,960,bag1,551,99,1067,392
2018-11-20-19-03-26_mix.png,1280,960,bag1,551,94,1076,389
2018-11-20-19-03-40_mix.png,1280,960,bag1,481,101,750,574
2018-11-20-19-03-40_mix.png,1280,960,bag1,218,120,483,620
2018-11-20-19-03-40_mix.png,1280,960,bag1,751,106,1040,571
2018-11-20-19-03-53_mix.png,1280,960,bag1,218,122,489,628
2018-11-20-19-03-53_mix.png,1280,960,bag1,475,102,754,569
2018-11-20-19-03-53_mix.png,1280,960,bag1,754,107,1038,589
2018-11-20-19-04-11_mix.png,1280,960,bag1,220,118,497,626
2018-11-20-19-04-11_mix.png,1280,960,bag1,482,102,756,569
2018-11-20-19-04-11_mix.png,1280,960,bag1,752,107,1040,585
2018-11-20-19-04-18_mix.png,1280,960,bag1,230,124,500,626
2018-11-20-19-04-18_mix.png,1280,960,bag1,488,95,758,570
2018-11-20-19-04-18_mix.png,1280,960,bag1,765,111,1046,586
2018-11-20-19-04-25_mix.png,1280,960,bag1,214,115,507,631
2018-11-20-19-04-25_mix.png,1280,960,bag1,484,96,762,568
2018-11-20-19-04-25_mix.png,1280,960,bag1,766,99,1060,591
2018-11-20-19-04-33_mix.png,1280,960,bag1,209,107,492,636
2018-11-20-19-04-33_mix.png,1280,960,bag1,487,81,766,569
2018-11-20-19-04-33_mix.png,1280,960,bag1,770,95,1067,587
2018-11-20-19-04-46_mix.png,1280,960,bag1,481,97,756,578
2018-11-20-19-04-46_mix.png,1280,960,bag1,746,110,1042,579
2018-11-20-19-04-59_mix.png,1280,960,bag1,756,105,1041,590
2018-11-20-19-05-12_mix.png,1280,960,bag1,497,342,762,824
2018-11-20-19-05-25_mix.png,1280,960,bag1,486,348,765,822
2018-11-20-19-05-38_mix.png,1280,960,bag1,229,121,678,385
2018-11-20-19-05-38_mix.png,1280,960,bag1,770,360,1035,815
2018-11-20-19-05-52_mix.png,1280,960,bag1,215,128,679,384
2018-11-20-19-06-05_mix.png,1280,960,bag1,549,126,1031,395
2018-11-20-19-06-18_mix.png,1280,960,bag1,496,117,773,586
2018-11-20-19-06-18_mix.png,1280,960,bag1,773,121,1039,579
2018-11-20-19-06-32_mix.png,1280,960,bag1,492,121,771,594
2018-11-20-19-06-32_mix.png,1280,960,bag1,776,122,1041,566
2018-11-20-19-06-32_mix.png,1280,960,bag1,236,118,505,565
2018-11-20-19-06-40_mix.png,1280,960,bag1,498,112,779,587
2018-11-20-19-06-40_mix.png,1280,960,bag1,788,127,1047,565
2018-11-20-19-06-40_mix.png,1280,960,bag1,246,117,512,573
2018-11-20-19-06-47_mix.png,1280,960,bag1,503,117,781,595
2018-11-20-19-06-47_mix.png,1280,960,bag1,791,120,1055,569
2018-11-20-19-06-55_mix.png,1280,960,bag1,498,107,787,595
2018-11-20-19-06-55_mix.png,1280,960,bag1,799,108,1071,569
2018-11-20-19-07-24_mix.png,1280,960,bag1,535,103,807,611
2018-11-20-19-07-32_mix.png,1280,960,bag1,534,97,813,608
2018-11-20-19-07-45_mix.png,1280,960,bag1,281,126,555,603
2018-11-20-19-07-45_mix.png,1280,960,bag1,773,121,1042,565
2018-11-20-19-07-59_mix.png,1280,960,bag1,276,129,558,595
2018-11-20-19-07-59_mix.png,1280,960,bag1,767,134,1038,603
2018-11-20-19-08-06_mix.png,1280,960,bag1,287,131,566,600
2018-11-20-19-08-06_mix.png,1280,960,bag1,771,131,1046,605
2018-11-20-19-08-14_mix.png,1280,960,bag1,283,121,565,606
2018-11-20-19-08-14_mix.png,1280,960,bag1,779,126,1051,622
2018-11-20-19-08-21_mix.png,1280,960,bag1,272,117,570,606
2018-11-20-19-08-21_mix.png,1280,960,bag1,776,118,1062,610
2018-11-20-19-08-51_mix.png,1280,960,bag1,544,124,825,639
2018-11-20-19-08-51_mix.png,1280,960,bag1,268,123,544,602
2018-11-20-19-08-59_mix.png,1280,960,bag1,545,122,824,642
2018-11-20-19-08-59_mix.png,1280,960,bag1,262,120,544,606
2018-11-20-19-09-06_mix.png,1280,960,bag1,283,129,562,603
2018-11-20-19-09-06_mix.png,1280,960,bag1,555,134,815,647
2018-11-20-19-09-13_mix.png,1280,960,bag1,562,128,835,648
2018-11-20-19-09-13_mix.png,1280,960,bag1,284,111,552,602
2018-11-20-19-09-21_mix.png,1280,960,bag1,560,134,834,645
2018-11-20-19-09-21_mix.png,1280,960,bag1,283,126,554,603
2018-11-20-19-09-28_mix.png,1280,960,bag1,551,129,836,649
2018-11-20-19-09-28_mix.png,1280,960,bag1,282,120,556,599
2018-11-20-19-09-46_mix.png,1280,960,bag1,544,129,814,636
2018-11-20-19-09-46_mix.png,1280,960,bag1,278,133,562,595
